year,l_under_0.1,l_0.2-0.4,l_0.5-0.7,l_0.8-1.0,l_1.1-1.5,l_1.6-2.0
2016-09-25,146383.65252609013,950693.3319858996,2807746.2122453386,6013442.222225666,4632596.651238561,136520.90139693522
2016-09-26,146377.1637695496,950704.3331296408,2807944.60539494,6013866.335669855,4632686.633272615,136491.29980991
2016-09-27,146370.68600514357,950715.2990442483,2808142.991866463,6014290.439364463,4632776.825302343,136461.73778823967
2016-09-28,146364.2192328719,950726.229729722,2808341.371659907,6014714.53330949,4632867.22732774,136432.21533192415
2016-09-29,146357.7634527347,950737.1251860622,2808539.744775274,6015138.617504939,4632957.83934881,136402.73244096347
2016-09-30,146351.31866473184,950747.9854132686,2808738.1112125614,6015562.691950806,4633048.661365549,136373.28911535762
2016-10-01,146344.88486886345,950758.8104113413,2808936.4709717715,6015986.756647092,4633139.6933779605,136343.88535510658
2016-10-02,146338.46206512945,950769.6001802803,2809134.824052903,6016410.811593798,4633230.935386041,136314.52116021042
2016-10-03,146332.05025352986,950780.3547200854,2809333.1704559554,6016834.856790924,4633322.387389793,136285.19653066905
2016-10-04,146325.64943406472,950791.0740307571,2809531.5101809306,6017258.892238471,4633414.049389217,136255.9114664826
2016-10-05,146319.25960673398,950801.758112295,2809729.843227827,6017682.917936434,4633505.921384311,136226.66596765092
2016-10-06,146312.88077153763,950812.406964699,2809928.169596645,6018106.933884818,4633598.003375077,136197.46003417406
2016-10-07,146306.51292847568,950823.0205879692,2810126.489287384,6018530.94008362,4633690.295361513,136168.29366605205
2016-10-08,146300.15607754822,950833.5989821061,2810324.802300046,6018954.936532845,4633782.797343621,136139.1668632849
2016-10-09,146293.81021875516,950844.1421471089,2810523.1086346293,6019378.923232487,4633875.509321399,136110.07962587257
2016-10-10,146287.47535209646,950854.6500829783,2810721.4082911336,6019802.90018255,4633968.431294848,136081.03195381508
2016-10-11,146281.15147757222,950865.1227897138,2810919.70126956,6020226.86738303,4634061.563263969,136052.02384711243
2016-10-12,146274.83859518237,950875.5602673155,2811117.987569908,6020650.8248339305,4634154.905228757,136023.0553057646
2016-10-13,146268.53670492698,950885.9625157838,2811316.267192179,6021074.772535252,4634248.457189221,135994.12632977165
2016-10-14,146262.24580680596,950896.3295351181,2811514.54013637,6021498.710486992,4634342.219145354,135965.2369191335
2016-10-15,146255.96590081937,950906.6613253187,2811712.8064024826,6021922.63868915,4634436.191097157,135936.38707385014
2016-10-16,146249.69698696717,950916.9578863857,2811911.0659905174,6022346.55714173,4634530.3730446305,135907.57679392165
2016-10-17,146243.43906524943,950927.219218319,2812109.3189004743,6022770.465844728,4634624.764987777,135878.80607934803
2016-10-18,146237.1921356661,950937.4453211186,2812307.5651323525,6023194.364798145,4634719.366926593,135850.0749301292
2016-10-19,146230.9561982172,950947.6361947844,2812505.8046861524,6023618.2540019825,4634814.178861081,135821.38334626527
2016-10-20,146224.73125290265,950957.7918393166,2812704.0375618734,6024042.1334562395,4634909.20079124,135792.73132775613
2016-10-21,146218.5172997226,950967.912254715,2812902.2637595176,6024466.003160916,4635004.432717069,135764.11887460182
2016-10-22,146212.31433867686,950977.9974409795,2813100.4832790815,6024889.863116011,4635099.874638569,135735.54598680232
2016-10-23,146206.12236976562,950988.0473981107,2813298.6961205686,6025313.7133215275,4635195.52655574,135707.01266435772
2016-10-24,146199.94139298878,950998.062126108,2813496.902283977,6025737.553777462,4635291.388468583,135678.51890726792
2016-10-25,146193.77140834637,951008.0416249714,2813695.101769307,6026161.384483816,4635387.460377096,135650.064715533
2016-10-26,146187.6124158383,951017.9858947011,2813893.294576558,6026585.205440588,4635483.742281279,135621.65008915283
2016-10-27,146181.46441546472,951027.8949352977,2814091.480705732,6027009.016647783,4635580.234181136,135593.27502812757
2016-10-28,146175.32740722553,951037.7687467599,2814289.6601568265,6027432.818105395,4635676.936076661,135564.93953245712
2016-10-29,146169.20139112076,951047.6073290885,2814487.832929843,6027856.609813428,4635773.8479678575,135536.6436021415
2016-10-30,146163.08636715042,951057.4106822836,2814685.9990247814,6028280.391771878,4635870.9698547255,135508.38723718072
2016-10-31,146156.98233531447,951067.1788063449,2814884.1584416414,6028704.163980749,4635968.301737264,135480.17043757476
2016-11-01,146150.88929561296,951076.9117012724,2815082.3111804235,6029127.926440041,4636065.843615474,135451.99320332365
2016-11-02,146144.80724804586,951086.6093670662,2815280.457241127,6029551.679149751,4636163.595489355,135423.8555344274
2016-11-03,146138.73619261314,951096.2718037262,2815478.5966237513,6029975.422109879,4636261.557358906,135395.75743088592
2016-11-04,146132.67612931487,951105.8990112527,2815676.7293282985,6030399.155320429,4636359.729224128,135367.69889269935
2016-11-05,146126.62705815103,951115.4909896454,2815874.855354767,6030822.878781397,4636458.111085022,135339.67991986757
2016-11-06,146120.5889791216,951125.0477389042,2816072.974703157,6031246.592492785,4636556.702941586,135311.70051239064
2016-11-07,146114.56189222654,951134.5692590297,2816271.087373469,6031670.296454593,4636655.504793821,135283.76067026856
2016-11-08,146108.54579746592,951144.0555500211,2816469.193365702,6032093.990666819,4636754.516641728,135255.86039350127
2016-11-09,146102.54069483976,951153.5066118791,2816667.2926798575,6032517.675129466,4636853.738485305,135227.99968208888
2016-11-10,146096.54658434796,951162.922444603,2816865.3853159337,6032941.349842532,4636953.170324552,135200.17853603128
2016-11-11,146090.5634659906,951172.3030481936,2817063.4712739326,6033365.014806017,4637052.812159471,135172.3969553285
2016-11-12,146084.59133976765,951181.6484226503,2817261.5505538527,6033788.670019921,4637152.663990062,135144.6549399806
2016-11-13,146078.63020567907,951190.9585679732,2817459.623155694,6034212.315484245,4637252.725816322,135116.95248998748
2016-11-14,146072.68006372495,951200.2334841625,2817657.6890794574,6034635.951198989,4637352.9976382535,135089.28960534924
2016-11-15,146066.74091390526,951209.4731712181,2817855.748325143,6035059.577164153,4637453.479455857,135061.66628606585
2016-11-16,146060.81275622,951218.67762914,2818053.8008927503,6035483.1933797365,4637554.171269131,135034.08253213728
2016-11-17,146054.8955906691,951227.846857928,2818251.8467822783,6035906.7998457365,4637655.073078075,135006.53834356353
2016-11-18,146048.98941725263,951236.9808575824,2818449.8859937284,6036330.396562159,4637756.18488269,134979.03372034463
2016-11-19,146043.09423597064,951246.0796281032,2818647.9185271007,6036753.983529001,4637857.506682977,134951.56866248054
2016-11-20,146037.210046823,951255.1431694902,2818845.944382394,6037177.560746262,4637959.038478934,134924.14316997133
2016-11-21,146031.33684980977,951264.1714817433,2819043.9635596094,6037601.128213941,4638060.7802705625,134896.7572428169
2016-11-22,146025.47464493098,951273.1645648631,2819241.9760587467,6038024.685932041,4638162.732057862,134869.41088101736
2016-11-23,146019.6234321866,951282.1224188489,2819439.981879805,6038448.23390056,4638264.893840833,134842.10408457264
2016-11-24,146013.78321157667,951291.045043701,2819637.9810227854,6038871.7721195,4638367.2656194735,134814.83685348273
2016-11-25,146007.95398310112,951299.9324394194,2819835.9734876878,6039295.300588857,4638469.847393786,134787.6091877477
2016-11-26,146002.13574675994,951308.7846060041,2820033.959274511,6039718.819308634,4638572.639163769,134760.42108736746
2016-11-27,145996.32850255322,951317.6015434552,2820231.938383256,6040142.328278831,4638675.640929421,134733.27255234207
2016-11-28,145990.5322504809,951326.3832517723,2820429.910813923,6040565.827499447,4638778.852690747,134706.16358267152
2016-11-29,145984.74699054303,951335.129730956,2820627.8765665125,6040989.316970483,4638882.274447743,134679.09417835582
2016-11-30,145978.97272273956,951343.8409810058,2820825.835641022,6041412.796691939,4638985.90620041,134652.06433939494
2016-12-01,145973.20944707055,951352.517001922,2821023.7880374547,6041836.266663815,4639089.747948749,134625.0740657889
2016-12-02,145967.45716353587,951361.1577937042,2821221.733755808,6042259.7268861085,4639193.7996927565,134598.12335753767
2016-12-03,145961.71587213565,951369.7633563529,2821419.6727960836,6042683.177358823,4639298.061432436,134571.2122146413
2016-12-04,145955.98557286986,951378.3336898681,2821617.605158281,6043106.618081957,4639402.533167787,134544.34063709978
2016-12-05,145950.2662657385,951386.8687942494,2821815.5308424,6043530.049055509,4639507.214898808,134517.50862491308
2016-12-06,145944.55795074152,951395.3686694971,2822013.44984844,6043953.470279481,4639612.1066255,134490.7161780812
2016-12-07,145938.86062787895,951403.8333156107,2822211.362176402,6044376.881753873,4639717.208347863,134463.96329660417
2016-12-08,145933.1742971508,951412.2627325909,2822409.267826286,6044800.283478686,4639822.520065898,134437.24998048198
2016-12-09,145927.4989585571,951420.6569204375,2822607.1667980915,6045223.675453915,4639928.041779604,134410.57622971464
2016-12-10,145921.83461209774,951429.01587915,2822805.059091818,6045647.057679565,4640033.773488979,134383.9420443021
2016-12-11,145916.18125777287,951437.3396087291,2823002.944707467,6046070.430155635,4640139.715194025,134357.34742424442
2016-12-12,145910.53889558237,951445.6281091744,2823200.823645038,6046493.792882125,4640245.866894744,134330.79236954157
2016-12-13,145904.90752552627,951453.8813804858,2823398.6959045297,6046917.145859033,4640352.228591133,134304.27688019353
2016-12-14,145899.28714760466,951462.0994226638,2823596.561485944,6047340.489086362,4640458.800283193,134277.80095620037
2016-12-15,145893.6777618174,951470.282235708,2823794.4203892793,6047763.822564109,4640565.581970924,134251.36459756203
2016-12-16,145888.0793681646,951478.4298196182,2823992.2726145363,6048187.146292276,4640672.573654325,134224.9678042785
2016-12-17,145882.49196664616,951486.5421743949,2824190.1181617146,6048610.460270862,4640779.775333397,134198.6105763498
2016-12-18,145876.9155572622,951494.6193000381,2824387.957030816,6049033.764499868,4640887.1870081425,134172.292913776
2016-12-19,145871.35014001263,951502.6611965472,2824585.789221838,6049457.058979294,4640994.808678557,134146.014816557
2016-12-20,145865.79571489745,951510.6678639229,2824783.614734782,6049880.343709139,4641102.640344641,134119.7762846928
2016-12-21,145860.25228191674,951518.6393021648,2824981.433569648,6050303.618689405,4641210.682006398,134093.5773181835
2016-12-22,145854.71984107041,951526.5755112729,2825179.245726435,6050726.883920088,4641318.933663825,134067.41791702897
2016-12-23,145849.1983923585,951534.4764912475,2825377.0512051447,6051150.139401193,4641427.395316925,134041.29808122932
2016-12-24,145843.68793578097,951542.3422420879,2825574.8500057743,6051573.385132714,4641536.066965692,134015.2178107845
2016-12-25,145838.18847133793,951550.1727637952,2825772.6421283274,6051996.621114658,4641644.948610133,133989.1771056945
2016-12-26,145832.69999902925,951557.9680563683,2825970.427572801,6052419.847347019,4641754.040250244,133963.17596595935
2016-12-27,145827.222518855,951565.7281198079,2826168.206339197,6052843.063829801,4641863.341886026,133937.21439157904
2016-12-28,145821.7560308152,951573.4529541137,2826365.978427514,6053266.270563001,4641972.853517478,133911.29238255357
2016-12-29,145816.30053490977,951581.1425592859,2826563.7438377533,6053689.467546621,4642082.575144603,133885.40993888292
2016-12-30,145810.85603113877,951588.7969353244,2826761.502569914,6054112.654780663,4642192.506767398,133859.56706056712
2016-12-31,145805.42251950217,951596.4160822291,2826959.2546239966,6054535.832265122,4642302.648385864,133833.76374760614
2017-01-01,145800.0,951604.0,2827157.0,6054959.0,4642413.0,133808.0
2017-01-02,145794.58847263225,951611.5486886374,2827354.7386979256,6055382.157985298,4642523.561609807,133782.27581774868
2017-01-03,145789.1879373989,951619.062148141,2827552.470717774,6055805.306221017,4642634.333215286,133756.5912008522
2017-01-04,145783.79839429999,951626.5403785107,2827750.1960595422,6056228.444707153,4642745.314816436,133730.94614931056
2017-01-05,145778.4198433355,951633.9833797469,2827947.9147232333,6056651.57344371,4642856.506413256,133705.3406631238
2017-01-06,145773.0522845054,951641.3911518494,2828145.626708846,6057074.692430686,4642967.908005747,133679.77474229183
2017-01-07,145767.6957178097,951648.7636948181,2828343.33201638,6057497.801668082,4643079.519593909,133654.2483868147
2017-01-08,145762.35014324845,951656.101008653,2828541.0306458357,6057920.901155897,4643191.341177743,133628.7615966924
2017-01-09,145757.0155608216,951663.4030933543,2828738.722597213,6058343.990894131,4643303.372757247,133603.31437192493
2017-01-10,145751.69197052915,951670.6699489219,2828936.4078705125,6058767.070882786,4643415.614332422,133577.9067125123
2017-01-11,145746.3793723712,951677.901575356,2829134.0864657336,6059190.141121861,4643528.065903269,133552.53861845456
2017-01-12,145741.07776634756,951685.097972656,2829331.7583828755,6059613.201611352,4643640.727469785,133527.21008975158
2017-01-13,145735.78715245836,951692.2591408223,2829529.4236219395,6060036.252351265,4643753.599031973,133501.92112640347
2017-01-14,145730.50753070365,951699.3850798552,2829727.082182926,6060459.2933415985,4643866.680589832,133476.6717284102
2017-01-15,145725.23890108327,951706.4757897542,2829924.7340658335,6060882.3245823495,4643979.972143361,133451.46189577176
2017-01-16,145719.98126359732,951713.5312705196,2830122.379270663,6061305.346073521,4644093.473692562,133426.29162848814
2017-01-17,145714.73461824583,951720.5515221511,2830320.0177974137,6061728.357815111,4644207.185237435,133401.1609265594
2017-01-18,145709.49896502873,951727.5365446489,2830517.6496460866,6062151.359807122,4644321.106777977,133376.06978998543
2017-01-19,145704.274303946,951734.486338013,2830715.2748166802,6062574.35204955,4644435.238314189,133351.01821876632
2017-01-20,145699.06063499776,951741.4009022436,2830912.8933091965,6062997.334542399,4644549.579846075,133326.00621290208
2017-01-21,145693.85795818391,951748.2802373404,2831110.5051236344,6063420.307285668,4644664.13137363,133301.03377239264
2017-01-22,145688.66627350447,951755.1243433033,2831308.110259994,6063843.270279356,4644778.892896857,133276.10089723804
2017-01-23,145683.48558095942,951761.9332201324,2831505.7087182747,6064266.223523463,4644893.864415753,133251.20758743826
2017-01-24,145678.31588054882,951768.7068678283,2831703.300498477,6064689.167017991,4645009.045930322,133226.35384299335
2017-01-25,145673.15717227262,951775.4452863901,2831900.885600602,6065112.100762937,4645124.437440561,133201.53966390327
