year,r_under_0.1,r_0.2-0.4,r_0.5-0.7,r_0.8-1.0,r_1.1-1.5,r_1.6-2.0
2012-11-07,132438.273659166,817670.4733532035,2132840.5853991914,4518918.447968967,3585613.521694007,113528.08415681618
2012-11-08,132436.79545431494,817672.3677094039,2132958.6778539764,4519150.663660479,3585766.706343939,113517.12235255902
2012-11-09,132435.37989431756,817674.6272757429,2133078.040564376,4519386.550523033,3585922.9322885238,113506.2217032361
2012-11-10,132434.0269791738,817677.2520522205,2133198.6735303905,4519626.10855663,3586082.199527762,113495.38220884738
2012-11-11,132432.73670888366,817680.2420388367,2133320.576752019,4519869.33776127,3586244.508061653,113484.60386939294
2012-11-12,132431.5090834471,817683.5972355913,2133443.7502292623,4520116.23813695,3586409.8578901957,113473.88668487265
2012-11-13,132430.34410286427,817687.3176424847,2133568.1939621205,4520366.809683674,3586578.2490133937,113463.23065528665
2012-11-14,132429.24176713498,817691.4032595162,2133693.9079505927,4520621.052401438,3586749.681431243,113452.63578063482
2012-11-15,132428.2020762594,817695.8540866869,2133820.89219468,4520878.966290248,3586924.155143747,113442.10206091727
2012-11-16,132427.2250302374,817700.6701239957,2133949.1466943813,4521140.551350098,3587101.670150903,113431.62949613392
2012-11-17,132426.31062906905,817705.8513714432,2134078.6714496976,4521405.807580991,3587282.226452712,113421.21808628482
2012-11-18,132425.4588727543,817711.3978290292,2134209.466460628,4521674.734982926,3587465.8240491734,113410.86783136992
2012-11-19,132424.66976129325,817717.3094967541,2134341.531727174,4521947.333555904,3587652.46294029,113400.5787313893
2012-11-20,132423.94329468574,817723.5863746173,2134474.8672493338,4522223.603299924,3587842.1431260575,113390.35078634284
2012-11-21,132423.27947293193,817730.228462619,2134609.4730271082,4522503.544214985,3588034.8646064787,113380.18399623064
2012-11-22,132422.6782960317,817737.2357607593,2134745.349060497,4522787.1563010905,3588230.6273815525,113370.07836105266
2012-11-23,132422.13976398512,817744.6082690384,2134882.4953495003,4523074.439558238,3588429.43145128,113360.03388080891
2012-11-24,132421.66387679215,817752.3459874557,2135020.9118941184,4523365.393986426,3588631.27681566,113350.05055549937
2012-11-25,132421.25063445285,817760.448916012,2135160.598694351,4523660.019585658,3588836.1634746934,113340.12838512407
2012-11-26,132420.90003696716,817768.9170547065,2135301.555750198,4523958.3163559325,3589044.0914283795,113330.26736968302
2012-11-27,132420.61208433512,817777.7504035399,2135443.7830616604,4524260.284297249,3589255.0606767195,113320.4675091762
2012-11-28,132420.38677655667,817786.9489625114,2135587.280628736,4524565.923409606,3589469.0712197106,113310.72880360355
2012-11-29,132420.22411363188,817796.5127316219,2135732.048451428,4524875.233693008,3589686.123057357,113301.05125296519
2012-11-30,132420.12409556072,817806.441710871,2135878.086529733,4525188.2151474515,3589906.2161896555,113291.43485726103
2012-12-01,132420.08672234317,817816.7359002584,2136025.3948636535,4525504.867772938,3590129.350616607,113281.87961649109
2012-12-02,132420.11199397926,817827.3952997844,2136173.973453188,4525825.191569465,3590355.526338211,113272.38553065539
2012-12-03,132420.19991046897,817838.419909449,2136323.8222983372,4526149.186537036,3590584.743354468,113262.9525997539
2012-12-04,132420.35047181233,817849.8097292521,2136474.9413991007,4526476.852675648,3590817.001665379,113253.58082378666
2012-12-05,132420.56367800932,817861.564759194,2136627.3307554796,4526808.189985304,3591052.3012709427,113244.27020275366
2012-12-06,132420.83952905994,817873.6849992742,2136780.990367472,4527143.198466002,3591290.6421711594,113235.02073665486
2012-12-07,132421.17802496417,817886.1704494932,2136935.9202350797,4527481.878117742,3591532.024366029,113225.83242549028
2012-12-08,132421.57916572207,817899.0211098505,2137092.1203583013,4527824.228940524,3591776.4478555513,113216.70526925994
2012-12-09,132422.04295133354,817912.2369803466,2137249.590737138,4528170.2509343475,3592023.912639727,113207.63926796382
2012-12-10,132422.56938179868,817925.8180609811,2137408.331371589,4528519.944099215,3592274.418718555,113198.63442160194
2012-12-11,132423.15845711745,817939.7643517544,2137568.3422616553,4528873.308435124,3592527.966092037,113189.69073017429
2012-12-12,132423.81017728985,817954.0758526662,2137729.6234073355,4529230.343942076,3592784.5547601725,113180.80819368084
2012-12-13,132424.52454231586,817968.7525637165,2137892.1748086307,4529591.050620071,3593044.18472296,113171.98681212166
2012-12-14,132425.3015521955,817983.7944849052,2138055.9964655396,4529955.428469106,3593306.8559804,113163.22658549667
2012-12-15,132426.1412069288,817999.2016162325,2138221.0883780634,4530323.477489185,3593572.568532494,113154.52751380592
2012-12-16,132427.0435065157,818014.9739576987,2138387.4505462022,4530695.197680306,3593841.3223792408,113145.8895970494
2012-12-17,132428.00845095623,818031.1115093032,2138555.082969955,4531070.589042469,3594113.1175206406,113137.31283522712
2012-12-18,132429.03604025042,818047.6142710464,2138723.985649323,4531449.651575674,3594387.9539566934,113128.79722833904
2012-12-19,132430.12627439824,818064.4822429281,2138894.158584305,4531832.385279923,3594665.8316873987,113120.34277638521
2012-12-20,132431.27915339966,818081.7154249483,2139065.601774902,4532218.790155213,3594946.750712758,113111.9494793656
2012-12-21,132432.49467725476,818099.3138171072,2139238.3152211136,4532608.866201545,3595230.71103277,113103.61733728021
2012-12-22,132433.7728459634,818117.2774194045,2139412.298922939,4533002.61341892,3595517.7126474343,113095.34635012905
2012-12-23,132435.11365952576,818135.6062318407,2139587.55288038,4533400.031807338,3595807.755556753,113087.13651791213
2012-12-24,132436.51711794172,818154.300254415,2139764.0770934355,4533801.121366798,3596100.8397607235,113078.98784062943
2012-12-25,132437.9832212113,818173.3594871283,2139941.871562105,4534205.8820973,3596396.9652593485,113070.90031828097
2012-12-26,132439.51196933447,818192.7839299799,2140120.936286389,4534614.3139988445,3596696.132052625,113062.87395086669
2012-12-27,132441.10336231135,818212.5735829703,2140301.271266287,4535026.417071431,3596998.3401405546,113054.90873838667
2012-12-28,132442.7574001418,818232.7284460989,2140482.8765018005,4535442.19131506,3597303.589523137,113047.00468084088
2012-12-29,132444.4740828259,818253.2485193664,2140665.751992929,4535861.636729732,3597611.880200374,113039.16177822932
2012-12-30,132446.25341036366,818274.1338027724,2140849.8977396716,4536284.753315445,3597923.2121722633,113031.380030552
2012-12-31,132448.09538275504,818295.384296317,2141035.3137420285,4536711.541072203,3598237.5854388056,113023.6594378089
2013-01-01,132450.0,818317.0,2141222.0,4537142.0,3598555.0,113016.0
2013-01-02,132451.96726209865,818338.9809138217,2141409.9565135865,4537576.130098841,3598875.4558558487,113008.40171712537
2013-01-03,132453.99716905088,818361.3270377818,2141599.1832827865,4538013.9313687235,3599198.9530063495,113000.8645891849
2013-01-04,132456.08972085675,818384.0383718805,2141789.6803076016,4538455.403809649,3599525.4914515037,112993.38861617871
2013-01-05,132458.24491751628,818407.114916118,2141981.4475880316,4538900.547421617,3599855.071191311,112985.97379810673
2013-01-06,132460.46275902944,818430.5566704939,2142174.4851240767,4539349.362204628,3600187.6922257715,112978.62013496901
2013-01-07,132462.7432453962,818454.3636350086,2142368.7929157354,4539801.848158681,3600523.3545548846,112971.32762676549
2013-01-08,132465.08637661661,818478.5358096614,2142564.3709630086,4540258.005283775,3600862.05817865,112964.09627349618
2013-01-09,132467.49215269065,818503.0731944531,2142761.219265897,4540717.833579913,3601203.80309707,112956.92607516114
2013-01-10,132469.9605736183,818527.9757893833,2142959.3378243996,4541181.333047092,3601548.589310142,112949.81703176029
2013-01-11,132472.4916393996,818553.243594452,2143158.726638517,4541648.503685314,3601896.416817868,112942.76914329367
2013-01-12,132475.08535003453,818578.8766096593,2143359.3857082487,4542119.345494578,3602247.285620246,112935.78240976129
2013-01-13,132477.7417055231,818604.8748350055,2143561.315033595,4542593.858474886,3602601.1957172784,112928.85683116315
2013-01-14,132480.46070586526,818631.2382704898,2143764.514614556,4543072.042626234,3602958.147108962,112921.99240749923
2013-01-15,132483.24235106108,818657.9669161128,2143968.9844511314,4543553.8979486255,3603318.1397952996,112915.18913876952
2013-01-16,132486.08664111054,818685.0607718744,2144174.724543322,4544039.424442059,3603681.17377629,112908.44702497406
2013-01-17,132488.9935760136,818712.5198377746,2144381.734891126,4544528.622106535,3604047.2490519336,112901.76606611279
2013-01-18,132491.96315577033,818740.3441138134,2144590.0154945455,4545021.4909420535,3604416.3656222303,112895.14626218576
2013-01-19,132494.99538038066,818768.5335999907,2144799.566353579,4545518.030948614,3604788.5234871795,112888.587613193
2013-01-20,132498.09024984462,818797.0882963066,2145010.387468227,4546018.242126217,3605163.722646782,112882.09011913443
2013-01-21,132501.24776416222,818826.008202761,2145222.4788384903,4546522.124474863,3605541.963101038,112875.65378001009
2013-01-22,132504.46792333343,818855.293319354,2145435.840464368,4547029.677994551,3605923.2448499463,112869.27859582
2013-01-23,132507.7507273583,818884.9436460857,2145650.47234586,4547540.902685281,3606307.567893508,112862.96456656413
2013-01-24,132511.09617623678,818914.9591829557,2145866.374482966,4548055.798547053,3606694.9322317224,112856.71169224245
2013-01-25,132514.5042699689,818945.3399299644,2146083.546875688,4548574.365579869,3607085.337864591,112850.51997285505
2013-01-26,132517.97500855464,818976.0858871117,2146301.989524023,4549096.603783725,3607478.7847921113,112844.38940840182
2013-01-27,132521.508391994,819007.1970543974,2146521.7024279735,4549622.513158624,3607875.273014284,112838.31999888286
2013-01-28,132525.10442028704,819038.6734318221,2146742.6855875384,4550152.093704567,3608274.802531112,112832.31174429813
2013-01-29,132528.76309343366,819070.5150193849,2146964.939002718,4550685.345421552,3608677.373342592,112826.3646446476
2013-01-30,132532.48441143392,819102.7218170865,2147188.4626735114,4551222.268309577,3609082.985448724,112820.47869993131
2013-01-31,132536.26837428784,819135.2938249267,2147413.25659992,4551762.862368646,3609491.6388495103,112814.65391014924
2013-02-01,132540.11498199534,819168.2310429052,2147639.3207819434,4552307.127598757,3609903.3335449486,112808.89027530141
2013-02-02,132544.02423455653,819201.5334710227,2147866.655219581,4552855.063999912,3610318.069535041,112803.18779538781
2013-02-03,132547.99613197127,819235.2011092785,2148095.259912833,4553406.671572107,3610735.846819786,112797.54647040842
2013-02-04,132552.0306742397,819269.2339576728,2148325.1348617,4553961.950315345,3611156.6653991835,112791.96630036326
2013-02-05,132556.12786136175,819303.6320162057,2148556.2800661814,4554520.900229626,3611580.5252732346,112786.44728525236
2013-02-06,132560.28769333745,819338.3952848774,2148788.695526277,4555083.52131495,3612007.426441939,112780.98942507566
2013-02-07,132564.51017016676,819373.5237636875,2149022.381241988,4555649.813571314,3612437.3689052956,112775.59271983318
2013-02-08,132568.7952918497,819409.017452636,2149257.3372133127,4556219.776998722,3612870.3526633056,112770.25716952494
2013-02-09,132573.14305838622,819444.8763517232,2149493.563440252,4556793.411597172,3613306.3777159685,112764.98277415094
2013-02-10,132577.55346977647,819481.1004609491,2149731.0599228065,4557370.717366665,3613745.444063285,112759.76953371115
2013-02-11,132582.0265260203,819517.6897803135,2149969.8266609753,4557951.6943072,3614187.551705254,112754.6174482056
2013-02-12,132586.56222711774,819554.6443098166,2150209.863654759,4558536.342418777,3614632.700641876,112749.52651763425
2013-02-13,132591.1605730688,819591.9640494578,2150451.1709041563,4559124.661701395,3615080.890873151,112744.49674199714
2013-02-14,132595.82156387356,819629.6489992382,2150693.7484091693,4559716.652155058,3615532.1223990796,112739.52812129428
2013-02-15,132600.5451995319,819667.6991591566,2150937.596169796,4560312.313779762,3615986.3952196604,112734.62065552562
2013-02-16,132605.33148004388,819706.1145292139,2151182.7141860374,4560911.646575508,3616443.709334894,112729.77434469119
2013-02-17,132610.18040540948,819744.8951094097,2151429.1024578935,4561514.650542297,3616904.064744782,112724.989188791
2013-02-18,132615.09197562875,819784.040899744,2151676.7609853647,4562121.325680129,3617367.4614493223,112720.26518782503
2013-02-19,132620.06619070162,819823.5519002171,2151925.68976845,4562731.671989002,3617833.899448516,112715.60234179329
2013-02-20,132625.1030506281,819863.4281108284,2152175.8888071496,4563345.689468917,3618303.3787423614,112711.00065069577
2013-02-21,132630.2025554082,819903.6695315784,2152427.358101464,4563963.378119876,3618775.899330861,112706.46011453247
2013-02-22,132635.36470504198,819944.2761624672,2152680.097651393,4564584.737941877,3619251.4612140134,112701.98073330344
2013-02-23,132640.58949952933,819985.2480034943,2152934.1074569365,4565209.7689349195,3619730.064391819,112697.56250700858
2013-02-24,132645.87693887038,820026.5850546601,2153189.3875180944,4565838.471099005,3620211.7088642777,112693.205435648
2013-02-25,132651.22702306503,820068.2873159645,2153445.937834867,4566470.844434133,3620696.3946313886,112688.9095192216
2013-02-26,132656.6397521133,820110.3547874073,2153703.7584072542,4567106.888940302,3621184.1216931525,112684.67475772946
2013-02-27,132662.1151260152,820152.7874689889,2153962.849235256,4567746.604617516,3621674.890049571,112680.50115117156
2013-02-28,132667.65314477077,820195.5853607089,2154223.2103188727,4568389.99146577,3622168.699700641,112676.38869954785
2013-03-01,132673.2538083799,820238.7484625675,2154484.8416581033,4569037.049485066,3622665.550646364,112672.33740285838
2013-03-02,132678.91711684273,820282.2767745646,2154747.743252949,4569687.778675405,3623165.4428867414,112668.34726110313
2013-03-03,132684.64307015916,820326.1702967004,2155011.915103409,4570342.179036788,3623668.376421771,112664.41827428214
2013-03-04,132690.4316683292,820370.4290289745,2155277.357209483,4571000.25056921,3624174.351251452,112660.55044239532
2013-03-05,132696.2829113529,820415.0529713874,2155544.0695711724,4571661.993272677,3624683.3673757887,112656.74376544278
2013-03-06,132702.19679923024,820460.042123939,2155812.0521884765,4572327.407147187,3625195.4247947778,112652.99824342447
2013-03-07,132708.17333196118,820505.396486629,2156081.305061395,4572996.492192738,3625710.5235084193,112649.31387634035
2013-03-08,132714.21250954573,820551.1160594574,2156351.828189927,4573669.24840933,3626228.6635167133,112645.69066419045
2013-03-09,132720.31433198397,820597.2008424248,2156623.6215740754,4574345.675796967,3626749.8448196617,112642.12860697483
2013-03-10,132726.4787992758,820643.6508355304,2156896.685213837,4575025.774355644,3627274.067417262,112638.62770469341
